iteration,1,2,3
562,3569,52911,3369
563,3478,52915,3277
564,3385,52766,3234
565,3324,52715,3161
566,3249,52694,3097
567,3190,52756,3022
568,3138,52758,3007
569,3097,52760,2961
570,3043,52744,2941
571,3005,52678,2905
572,2979,52670,2854
573,2951,52583,2819
574,2899,52669,2774
575,2889,52732,2750
576,2881,52738,2724
577,2850,52771,2694
578,2849,52814,2673
579,2826,52835,2686
580,2803,52910,2681
581,2793,52975,2685
582,2783,53025,2688
583,2788,53038,2693
584,2770,53071,2702
585,2782,53155,2703
586,2792,53217,2715
587,2805,53266,2721
588,2820,53263,2735
589,2836,53364,2717
590,2872,53423,2754
591,2904,53442,2762
592,2940,53476,2793
593,2968,53539,2825
594,2978,53562,2844
595,3009,53592,2861
596,3050,53632,2889
597,3093,53637,2922
598,3112,53676,2972
599,3140,53736,3002
600,3167,53843,3039
601,3204,53928,3066
602,3247,53998,3109
603,3311,54051,3153
604,3361,54087,3186
605,3408,54142,3221
606,3441,54230,3271
607,3491,54282,3309
608,3543,54331,3359
609,3597,54367,3404
610,3640,54442,3435
611,3682,54524,3476
612,3761,54584,3500
613,3827,54615,3535
614,3893,54656,3579
615,3974,54686,3625
616,4030,54745,3660
617,4082,54819,3711
618,4141,54849,3745
619,4193,54882,3795
620,4256,54923,3841
621,4318,54973,3897
622,4373,54993,3964
623,4431,55006,4023
624,4484,54997,4061
625,4534,55025,4079
626,4580,55068,4119
627,4642,55107,4169
628,4692,55171,4202
629,4759,55194,4240
630,4833,55196,4313
631,4872,55230,4345
632,4938,55246,4387
633,4982,55226,4438
634,5025,55222,4504
635,5084,55210,4530
636,5136,55178,4547
637,5188,55164,4563
638,5230,55184,4592
639,5263,55172,4610
640,5299,55131,4649
641,5333,55091,4677
642,5358,55052,4679
643,5380,55047,4698
644,5400,55007,4698
645,5399,54964,4700
646,5395,54884,4734
647,5379,54813,4745
648,5363,54738,4750
649,5370,54633,4731
650,5336,54561,4719
651,5307,54491,4672
652,5271,54406,4631
653,5240,54394,4595
654,5180,54366,4548
655,5114,54272,4509
656,5033,54232,4491
657,4974,54109,4452
658,4897,54017,4415
659,4812,53964,4337
660,4713,53922,4246
661,4601,53983,4162
662,4533,54035,4061
663,4455,53919,3991
664,4361,53774,3912
665,4285,53691,3813
666,4207,53628,3750
667,4111,53568,3698
668,4050,53472,3627
669,3972,53349,3554
670,3888,53240,3479
671,3796,53227,3398
672,3722,53189,3347
673,3657,53114,3301
674,3596,53101,3242
675,3527,53094,3162
676,3453,53128,3121
677,3369,53126,3063
678,3323,53048,3027
679,3252,53075,2958
680,3233,53082,2917
681,3184,53060,2865
682,3118,53029,2837
683,3078,52989,2813
684,3046,52992,2785
685,3033,52892,2777
686,3010,52870,2761
687,2995,52882,2735
688,2967,52878,2727
689,2968,52884,2719
690,2964,52862,2721
691,2972,52846,2720
692,2970,52855,2699
693,2963,52846,2704
694,2975,52838,2716
695,2984,52817,2720
696,2961,52834,2712
697,2971,52890,2713
698,2994,52967,2712
699,2982,53014,2711
700,3014,52984,2726
701,2999,52993,2746
702,3000,53030,2738
703,3013,53074,2736
704,3021,53138,2760
705,3032,53194,2777
706,3053,53244,2793
707,3066,53256,2824
708,3110,53242,2857
709,3121,53250,2883
710,3157,53309,2895
711,3192,53374,2913
712,3233,53411,2933
713,3289,53430,2949
714,3324,53475,2964
715,3353,53495,2995
716,3370,53514,3032
717,3433,53563,3056
718,3463,53607,3089
719,3508,53637,3129
720,3530,53690,3159
721,3570,53699,3188
722,3589,53724,3216
723,3612,53827,3244
724,3649,53872,3280
725,3682,53893,3320
726,3724,53968,3347
727,3780,54028,3384
728,3818,54079,3426
729,3842,54134,3467
730,3883,54164,3508
731,3924,54170,3531
732,3956,54228,3568
733,3988,54262,3612
734,4035,54327,3658
735,4085,54322,3705
736,4149,54332,3741
737,4189,54370,3774
738,4238,54402,3798
739,4273,54399,3838
740,4327,54406,3878
741,4348,54403,3904
742,4375,54428,3921
743,4414,54501,3956
744,4458,54527,4006
745,4486,54506,4041
746,4511,54516,4076
747,4555,54525,4104
748,4586,54503,4152
749,4624,54505,4161
750,4664,54459,4192
751,4693,54377,4205
752,4714,54279,4226
753,4707,54296,4243
754,4695,54296,4255
755,4706,54225,4268
756,4699,54187,4291
757,4690,54184,4281
758,4666,54197,4282
759,4663,54112,4280
760,4628,54019,4273
761,4621,53866,4250
762,4581,53877,4232
763,4557,53819,4203
764,4559,53682,4188
765,4525,53524,4132
766,4486,53469,4091
767,4441,53427,4045
768,4412,53288,4013
769,4362,53192,3946
770,4327,53076,3898
771,4258,52901,3880
772,4189,52758,3842
773,4123,52719,3768
774,4045,52747,3683
775,3987,52701,3647
776,3934,52505,3612
777,3886,52371,3554
778,3820,52224,3515
779,3766,52118,3460
780,3708,51949,3416
781,3667,51874,3343
782,3610,51842,3297
783,3543,51876,3231
784,3507,51871,3173
785,3463,51807,3138
786,3419,51732,3084
787,3338,51710,3066
788,3304,51667,3002
789,3251,51657,2961
790,3216,51718,2917
791,3177,51729,2849
792,3159,51731,2801
793,3111,51765,2774
794,3074,51742,2741
795,3058,51715,2700
796,3034,51667,2654
797,3024,51663,2623
798,3017,51636,2595
799,2976,51622,2582
800,2954,51564,2551
801,2949,51533,2541
802,2963,51487,2514
803,2956,51430,2501
804,2953,51384,2505
805,2948,51333,2526
806,2929,51366,2508
807,2940,51486,2495
808,2945,51478,2490
809,2948,51502,2504
810,2950,51460,2502
811,2967,51473,2501
812,2989,51434,2513
813,2986,51383,2535
814,2988,51366,2537
815,2979,51447,2522
816,3016,51512,2516
817,3023,51591,2506
818,3047,51671,2530
819,3057,51689,2550
820,3077,51694,2568
821,3099,51700,2590
822,3108,51665,2605
823,3123,51704,2622
824,3158,51721,2665
825,3174,51748,2676
826,3208,51756,2707
827,3239,51768,2735
828,3279,51786,2781
829,3318,51786,2813
830,3342,51819,2825
831,3399,51807,2876
832,3425,51779,2891
833,3450,51807,2915
834,3497,51862,2941
835,3511,51881,2982
836,3567,51834,3005
837,3604,51831,3037
838,3667,51821,3087
839,3688,51822,3102
840,3711,51855,3131
841,3760,51897,3150
842,3789,51913,3183
843,3829,51983,3222
844,3859,52028,3252
845,3908,52042,3313
846,3927,52079,3342
847,3946,52127,3373
848,3996,52168,3400
849,4026,52163,3451
850,4065,52159,3474
851,4098,52165,3508
852,4133,52178,3557
853,4148,52220,3580
854,4176,52242,3580
855,4206,52226,3585
856,4254,52218,3611
857,4266,52230,3627
858,4278,52258,3642
859,4310,52275,3647
860,4324,52295,3658
861,4354,52270,3670
862,4361,52242,3679
863,4383,52205,3684
864,4403,52200,3691
865,4405,52173,3694
866,4395,52160,3686
867,4377,52173,3699
868,4380,52151,3662
869,4350,52102,3676
870,4351,52063,3661
871,4358,51967,3675
872,4326,51935,3653
873,4294,51910,3635
874,4253,51841,3636
875,4233,51740,3618
876,4223,51682,3579
877,4208,51630,3553
878,4173,51557,3542
879,4123,51526,3535
880,4062,51471,3517
881,4027,51438,3490
882,3978,51347,3451
883,3920,51257,3423
884,3871,51218,3388
885,3836,51117,3341
886,3793,51066,3308
887,3763,50986,3290
888,3709,50908,3259
889,3660,50831,3243
890,3608,50772,3214
891,3554,50671,3161
892,3512,50552,3131
893,3470,50494,3100
894,3423,50447,3056
895,3377,50413,3031
896,3309,50351,2990
897,3266,50314,2961
898,3222,50323,2912
899,3206,50221,2897
900,3173,50226,2855
901,3142,50222,2824
902,3109,50177,2786
903,3105,50143,2738
904,3061,50148,2708
905,3049,50063,2690
906,3022,50012,2697
907,2981,49972,2673
908,2968,49900,2651
909,2944,49906,2636
910,2932,49936,2618
